timestamp,2508bc72784db0cccfe2abaf21a2901348296118,54ba643ef1116d7de67d918e35e22f494408dab7,6b8b348220e0880d2d4bb373cd58ac920cc08fa0,7726551a4b5861acf9598b03f676222f5d10656d,77fc3393c6c6e0a2487422886363667aee953244,7ce37b95947d27775788beaa9899ea94c888434c,7d974f90a51f05d222dde08dce86c9e3220769e7,830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,87d2bad4e28fc42e03ceae8dc6e5675821d5aadd,893954923fa66520873628280b7e20a95de291ff,bd16f55214f3705f14fd6de7c8557b8ebfe4aae4,c73c5108f02c607efae152105ab1440c9c865fae,c8e285be7dac4c97654ab58d67840adbc9c69400,dd63669428e95c07519e072b058e775c54c5a688,e1d57830999309ddcd17736d7b05a3ba4b8ed532
1570932199,223,112,119,117,220,114,221,111,118,116,110,113,115,226,1.0000329558868408
1570932200,223,112,119,117,220,114,221,111,118,116,110,113,115,226,1.0000329558868408
1570932201,223,112,119,117,220,114,221,111,118,116,110,113,115,226,1.0000329558868408
1570932202,223,112,119,117,220,114,221,111,118,116,110,113,115,226,1.0000329558868408
1570932203,214,104,111,109,220,105,213,102,109,116,102,105,107,218,1.0000329558868408
1570932204,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932205,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932206,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932207,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932208,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932209,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932210,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932211,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932212,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932213,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932214,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932215,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932216,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932217,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932218,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932219,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932220,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932221,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932222,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932223,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932224,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932225,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932226,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932227,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932228,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932229,214,104,111,109,212,105,213,102,109,108,102,105,107,218,1.0000329558868408
1570932230,206,104,111,109,212,97,213,94,101,108,102,105,107,218,1.0000329558868408
1570932231,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932232,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932233,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932234,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932235,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932236,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932237,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932238,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932239,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932240,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932241,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932242,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932243,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932244,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932245,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932246,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932247,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932248,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932249,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932250,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932251,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932252,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932253,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932254,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932255,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932256,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932257,206,95,102,101,204,97,205,94,101,100,94,97,98,209,1.0000329558868408
1570932258,198,87,94,93,204,89,197,86,93,100,86,89,90,201,1.0000329558868408
1570932259,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932260,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932261,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932262,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932263,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932264,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932265,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932266,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932267,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932268,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932269,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932270,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932271,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932272,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932273,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932274,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932275,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932276,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932277,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932278,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932279,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932280,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932281,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932282,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932283,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932284,198,87,94,93,196,89,197,86,93,92,86,89,90,201,1.0000329558868408
1570932285,190,79,86,84,196,81,188,78,85,92,77,80,82,193,1.0000329558868408
1570932286,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932287,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932288,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932289,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932290,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932291,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932292,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932293,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932294,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932295,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932296,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932297,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932298,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932299,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932300,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932301,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932302,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932303,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932304,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932305,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932306,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932307,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932308,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932309,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932310,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932311,190,79,86,84,188,81,188,78,85,84,77,80,82,193,1.0000329558868408
1570932312,181,79,86,84,188,72,188,69,76,84,77,80,82,193,1.0000329558868408
1570932313,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932314,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932315,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932316,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932317,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932318,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932319,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932320,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932321,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932322,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932323,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932324,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932325,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932326,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932327,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932328,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932329,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932330,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932331,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932332,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932333,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932334,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932335,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932336,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932337,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932338,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932339,181,71,78,76,180,72,180,69,76,76,69,72,74,185,1.0000329558868408
1570932340,172,63,70,68,173,63,172,60,67,69,61,64,66,177,1.0000329558868408
1570932341,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932342,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932343,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932344,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932345,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932346,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932347,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932348,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932349,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932350,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932351,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932352,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932353,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932354,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932355,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932356,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932357,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932358,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932359,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932360,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932361,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932362,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932363,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932364,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932365,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932366,172,63,70,68,172,63,172,60,67,68,61,64,66,177,1.0000329558868408
1570932367,164,54,61,60,172,55,164,52,59,68,53,56,57,168,1.0000329558868408
1570932368,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932369,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932370,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932371,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932372,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932373,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932374,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932375,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932376,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932377,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932378,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932379,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932380,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932381,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932382,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932383,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932384,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932385,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932386,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932387,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932388,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932389,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932390,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932391,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932392,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932393,164,54,61,60,164,55,164,52,59,60,53,56,57,168,1.0000329558868408
1570932394,156,54,61,60,164,47,164,44,51,60,53,56,57,168,1.0000329558868408
1570932395,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932396,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932397,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932398,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932399,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932400,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932401,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932402,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932403,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932404,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932405,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932406,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932407,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932408,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932409,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932410,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932411,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932412,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932413,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932414,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932415,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932416,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932417,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932418,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932419,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932420,156,46,53,52,156,47,156,44,51,52,45,48,49,160,1.0000329558868408
1570932421,148,46,53,52,156,39,156,36,43,52,45,48,49,160,1.0000329558868408
1570932422,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932423,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932424,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932425,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932426,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932427,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932428,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932429,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932430,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932431,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932432,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932433,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932434,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932435,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932436,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932437,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932438,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932439,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932440,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932441,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932442,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932443,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932444,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932445,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932446,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932447,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932448,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932449,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932450,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932451,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932452,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932453,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932454,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932455,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932456,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932457,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932458,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932459,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932460,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932461,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932462,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932463,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932464,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932465,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932466,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932467,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932468,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932469,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932470,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932471,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932472,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932473,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932474,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932475,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932476,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932477,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932478,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932479,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932480,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932481,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932482,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932483,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932484,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932485,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932486,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932487,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932488,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932489,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932490,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932491,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932492,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932493,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932494,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932495,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932496,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932497,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932498,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932499,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932500,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932501,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932502,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932503,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932504,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932505,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932506,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932507,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932508,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932509,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932510,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932511,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932512,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932513,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932514,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932515,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932516,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932517,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932518,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932519,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932520,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932521,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
1570932522,148,38,45,43,148,39,147,36,43,44,36,39,41,152,1.0000329558868408
